,WS_1,WS_50,WS_100,WS_150,WS_200,WD_1,WD_50,WD_100,WD_150,WD_200,temp_air_1,ghi,dni,dhi,Price
1/8/2012 8:00,0.821,4.8205,6.5286,7.9321,7.6975,48.3631,54.0874,59.9299,66.9036,71.4995,280.5419,52.0067,195.6959,24.106,52.08
1/8/2012 9:00,1.0995,4.7528,6.097,7.6276,7.3852,49.7335,54.0568,58.4624,65.8525,70.7001,281.7923,182.1921,505.8085,65.2566,41.443
1/8/2012 10:00,1.3271,4.0739,4.9177,6.3979,6.4218,55.0464,56.217,57.4181,60.3732,65.3252,286.0998,332.0733,678.4798,95.3959,39.702
1/8/2012 11:00,1.3576,3.6901,4.3602,4.9453,5.1404,57.4688,58.3001,59.1483,56.7931,62.1987,287.5233,446.22,760.6628,111.6433,36.924
1/8/2012 12:00,1.2408,3.2387,3.8004,4.2073,4.3342,60.5066,61.0077,61.5216,60.9858,62.7278,288.6151,503.6478,782.4832,121.2813,36.884
1/8/2012 13:00,1.0945,2.7924,3.262,3.5842,3.6726,61.971,62.3715,62.7835,62.8265,63.3601,289.4421,505.9503,784.9999,121.3795,36.884
1/8/2012 14:00,1.0058,2.5442,2.9658,3.2532,3.3292,61.9743,62.4977,63.0375,63.1166,63.6779,291.6248,449.739,759.9823,112.4854,38.314
1/8/2012 15:00,0.9629,2.4757,2.8972,3.18,3.2552,58.5211,59.1347,59.7631,59.9482,60.4612,292.1279,329.4365,654.2848,96.9942,41.443
1/8/2012 16:00,0.7748,2.3816,2.8767,3.1568,3.2543,50.3036,51.5188,52.7634,53.1264,53.8024,292.2179,181.633,489.3526,67.3726,59.713
1/8/2012 17:00,0.8258,2.5933,3.1414,3.5062,3.6403,33.3097,40.0304,46.8876,49.0772,50.6014,288.174,56.0626,200.9885,26.0517,79.969
1/8/2012 18:00,0.7557,3.016,3.8138,4.1459,4.242,24.4828,34.9786,45.6884,48.5508,50.6186,285.6229,2.2871,1.5595,2.1714,79.969
1/8/2012 19:00,0.6367,3.3184,4.3991,4.7906,4.8508,23.685,35.9259,48.4124,52.1034,54.0434,285.1457,0,0,0,79.969
1/8/2012 20:00,0.5099,3.3213,4.5804,5.1349,5.1712,25.1767,38.5186,52.1346,56.6196,58.538,284.2818,0,0,0,79.969
1/8/2012 21:00,0.5613,3.2244,4.352,5.0519,5.093,28.6804,42.0373,55.6667,60.7141,62.9999,282.4276,0,0,0,79.969
1/8/2012 22:00,0.6496,2.9466,3.8137,4.4471,4.4587,23.44,37.8901,52.6329,58.8611,61.9389,280.5941,0,0,0,79.969
1/8/2012 23:00,0.6456,2.7009,3.4458,4.0253,4.0817,26.1198,41.0954,56.375,61.6182,65.1402,280.3881,0,0,0,79.969
1/9/2012 0:00,0.5721,2.5587,3.3011,3.8509,3.9448,25.0559,40.5314,56.317,61.0696,64.9519,279.8878,0,0,0,61.188
1/9/2012 1:00,0.5989,2.7546,3.5719,4.087,4.1924,23.9965,38.3009,52.9014,57.3777,61.2003,278.8959,0,0,0,61.188
1/9/2012 2:00,0.5859,2.8956,3.8046,4.3613,4.5052,24.9595,37.8429,50.9851,55.0912,58.8394,278.2908,0,0,0,61.188
1/9/2012 3:00,0.5462,2.9907,4.0001,4.5909,4.7857,27.3872,39.3823,51.6152,55.1919,58.9467,277.6277,0,0,0,61.188
1/9/2012 4:00,0.4806,3.0634,4.2124,4.8338,5.0336,26.5874,38.9046,51.4794,55.0506,58.9187,277.4122,0,0,0,61.188
1/9/2012 5:00,0.3864,3.2605,4.7089,5.4529,5.6085,28.7926,40.0447,51.5301,55.1621,58.9559,277.2308,0,0,0,61.188
1/9/2012 6:00,0.4337,3.5556,5.1079,6.0832,6.2032,33.3585,43.3727,53.5936,57.0937,60.8302,276.8323,0,0,0,108.16
1/9/2012 7:00,0.4352,3.7176,5.3806,6.5671,6.6518,37.4057,46.406,55.5886,59.4034,62.9429,276.6485,1.5712,0.9837,1.5251,114.13
1/9/2012 8:00,0.4896,3.8738,5.5333,6.8219,6.9129,40.5608,49.1567,57.9275,61.7418,65.24,277.108,52.4083,196.3293,24.3205,76.794
1/9/2012 9:00,0.8098,4.0196,5.2845,6.8371,6.9423,45.7329,52.2757,58.9573,63.3354,66.9414,279.4241,180.4845,498.7584,65.5098,53.366
1/9/2012 10:00,0.7752,3.2342,4.1225,6.1875,6.4041,56.831,57.7168,58.626,61.8749,65.2619,284.1662,332.85,676.7394,95.4828,47.115
1/9/2012 11:00,1.0036,2.7877,3.3059,3.9665,4.5233,66.3798,66.5333,66.6836,66.4795,71.5094,286.0266,452.0386,771.7606,111.4331,40.94
1/9/2012 12:00,0.9364,2.4172,2.8291,3.1313,3.3625,67.8418,68.1265,68.4176,66.5905,71.9534,287.3209,513.8155,803.6971,119.4584,37.12
1/9/2012 13:00,0.7619,1.8821,2.1877,2.4158,2.4835,69.5148,69.8521,70.1939,70.8593,72.6615,288.2341,514.5288,801.4602,119.9512,37.12
1/9/2012 14:00,0.5139,1.2379,1.4319,1.5966,1.6303,71.6637,72.172,72.6894,75.4241,76.4949,290.4199,452.839,761.7212,112.941,40.244
1/9/2012 15:00,0.3613,0.8457,0.9712,1.0846,1.1015,62.5996,63.7706,64.9673,73.4207,74.8232,291.4829,338.5521,676.9844,97.057,47.115
1/9/2012 16:00,0.322,0.8104,0.9453,0.9133,0.9271,202.8946,202.9248,202.9556,59.6048,61.2202,291.4657,189.9653,511.385,67.5696,61.188
1/9/2012 17:00,0.5245,1.137,1.291,1.2516,1.2754,195.7762,198.4203,201.1153,202.8451,53.3626,289.5856,57.2329,201.7015,26.6808,89.146
1/9/2012 18:00,0.5975,1.3093,1.4906,1.5661,1.5937,144.8135,166.8017,189.2402,189.8167,194.5218,287.5246,2.5299,1.7769,2.3847,89.146
1/9/2012 19:00,0.9236,1.6998,1.8762,1.9877,1.9429,356.8781,267.6557,176.613,31.1341,38.4938,285.2522,0,0,0,84.459
1/9/2012 20:00,0.9004,1.9012,2.1495,2.2698,2.2089,166.5083,100.7375,33.6186,43.4563,51.1338,283.5558,0,0,0,70.316
1/9/2012 21:00,0.6823,1.8117,2.1336,2.4623,2.4288,29.7211,43.8973,58.3695,66.0677,70.941,282.3779,0,0,0,69.89
1/9/2012 22:00,0.6804,2.1345,2.5881,2.8289,2.6988,42.8165,57.7574,73.0033,79.6548,80.6799,282.2726,0,0,0,67.37
1/9/2012 23:00,0.6086,2.6517,3.4078,3.6128,3.3161,54.8526,69.0007,83.4345,93.156,92.4547,280.5266,0,0,0,65.346
1/10/2012 0:00,0.5628,3.055,4.0802,4.5473,4.1214,58.1958,71.2108,84.4933,96.1733,96.648,280.0211,0,0,0,67.07
1/10/2012 1:00,0.5673,3.1461,4.2186,4.9189,4.5187,53.2678,66.6184,80.2473,92.7758,95.9034,279.8574,0,0,0,67.07
1/10/2012 2:00,0.5172,3.1669,4.3214,4.9108,4.5573,43.2568,56.5623,70.1397,83.1235,89.2392,280.0755,0,0,0,67.07
1/10/2012 3:00,0.6148,3.5309,4.7624,5.1956,4.8138,40.5327,51.8386,63.3697,74.5517,81.8279,279.8313,0,0,0,67.07
1/10/2012 4:00,0.6657,3.8635,5.2198,5.5469,5.1124,39.6547,50.0262,60.6071,69.8003,77.0377,280.1606,0,0,0,67.07
1/10/2012 5:00,0.7208,4.1428,5.5891,5.9944,5.5146,39.4824,48.805,58.3199,66.846,73.4063,280.1827,0,0,0,67.07
1/10/2012 6:00,0.7806,4.5073,6.0884,6.7008,6.2124,42.4419,50.3641,58.4502,66.5056,72.3503,280.0881,0,0,0,94.694
1/10/2012 7:00,0.8232,4.7368,6.3932,7.2785,6.8027,44.0331,50.9908,58.0899,66.167,71.7036,280.1068,1.3436,0,1.3436,123.859
1/10/2012 8:00,0.863,4.8269,6.4822,7.5267,7.0647,44.7459,51.4128,58.2177,66.5761,72.0887,281.0793,38.4474,96.4557,27.1746,78.317
1/10/2012 9:00,1.1226,4.9465,6.3668,7.7208,7.2612,46.8876,52.0113,57.2413,65.4105,70.6611,282.2106,137.3368,245.3644,84.1805,53.823
1/10/2012 10:00,1.1709,4.2339,5.2619,7.351,6.9205,53.804,56.1378,58.5262,65.1426,70.2442,286.6852,252.4483,312.5896,144.6256,50.188
1/10/2012 11:00,1.4257,3.9719,4.7136,5.7369,5.6209,62.5936,64.107,65.6521,63.6512,70.1929,287.2508,361.7634,422.3772,171.9453,42.711
1/10/2012 12:00,1.3243,3.4401,4.0318,4.4601,4.4907,66.079,67.4159,68.7837,69.1438,72.0183,288.2633,441.2931,552.3995,168.7806,39.593
1/10/2012 13:00,1.1586,2.9377,3.4276,3.7853,3.8578,74.1716,75.5881,77.0354,79.3308,80.7183,288.8675,452.7656,590.1736,160.9688,39.593
1/10/2012 14:00,1.0628,2.7031,3.1567,3.5393,3.6194,82.5629,84.0453,85.5612,88.0784,89.0196,290.2481,399.0205,558.4476,148.2361,42.283
1/10/2012 15:00,0.9334,2.4123,2.8241,3.1956,3.2736,83.3924,85.088,86.8198,89.4898,90.4418,290.8968,298.8905,505.0947,119.6891,50.188
1/10/2012 16:00,0.6498,2.0123,2.4339,2.8007,2.8865,77.8417,80.9295,84.0841,87.6743,88.9201,290.9969,168.403,391.8019,75.6868,58.008
1/10/2012 17:00,0.5581,1.9893,2.4651,2.9406,3.0058,47.9802,60.4092,73.0872,81.4141,84.5225,288.348,50.0588,150.3732,28.8382,97.716
1/10/2012 18:00,0.6313,2.5609,3.2499,3.694,3.7022,47.8439,60.7739,73.9725,81.9316,85.1542,286.7023,2.5464,1.6888,2.4618,97.716
1/10/2012 19:00,0.6827,3.3008,4.3178,4.806,4.7263,58.4914,69.1295,79.985,87.3604,89.736,285.8521,0,0,0,97.716
1/10/2012 20:00,0.5082,3.6693,5.1548,5.7472,5.5826,65.5908,75.0877,84.7751,92.2819,93.9585,284.8479,0,0,0,90.519
1/10/2012 21:00,0.4851,3.7943,5.4072,6.1869,5.978,67.9247,77.2605,86.7878,94.5448,95.9161,283.58,0,0,0,82.689
1/10/2012 22:00,0.5155,3.8977,5.5215,6.4205,6.1912,67.9344,76.5244,85.2846,92.1385,94.6944,282.0416,0,0,0,67.07
1/10/2012 23:00,0.5292,3.8514,5.4184,6.2098,5.9778,60.4713,70.3063,80.3435,88.6089,92.6269,281.7951,0,0,0,67.07
1/11/2012 0:00,0.571,3.9001,5.4224,6.0647,5.7751,52.2411,62.7111,73.3951,82.6298,87.754,281.207,0,0,0,55.315
1/11/2012 1:00,0.5864,3.917,5.4275,6.057,5.7219,47.0895,58.0446,69.2243,78.4928,84.0333,281.0326,0,0,0,55.315
1/11/2012 2:00,0.5918,3.9267,5.4356,6.0473,5.6765,43.9797,54.9603,66.1624,75.3633,80.9325,280.6077,0,0,0,55.315
1/11/2012 3:00,0.6077,4.0163,5.553,6.2071,5.7854,41.5608,52.1071,62.8626,71.79,76.8496,279.8858,0,0,0,55.315
1/11/2012 4:00,0.6452,4.1617,5.7301,6.4913,6.0253,40.4871,49.8638,59.4339,68.0672,72.4254,279.9151,0,0,0,55.315
1/11/2012 5:00,0.7028,4.3715,5.9801,6.9887,6.516,42.7527,50.5727,58.5489,67.1122,70.8033,279.9764,0,0,0,55.315
1/11/2012 6:00,0.7339,4.5218,6.1765,7.4032,6.9823,45.0074,51.9648,59.0662,67.3824,70.9943,280.076,0,0,0,80.754
1/11/2012 7:00,0.7562,4.6667,6.3757,7.8528,7.4669,46.872,52.9521,59.1574,67.1517,70.8648,280.1635,1.6095,0.8432,1.5688,93.806
1/11/2012 8:00,0.7785,4.6806,6.367,7.9819,7.6624,49.3893,55.2781,61.2873,68.8294,73.0396,280.4067,52.1111,193.7763,24.3193,65.222
1/11/2012 9:00,1.0482,4.633,5.967,7.8244,7.5714,53.7371,58.0512,62.4516,69.6424,74.3337,281.4455,181.8985,500.4721,65.3404,51.422
1/11/2012 10:00,1.2954,4.0227,4.866,6.8115,6.8225,63.81,65.1501,66.5155,70.0509,75.4631,285.7266,331.9055,669.9958,96.0902,43.136
1/11/2012 11:00,1.3409,3.6241,4.2772,4.915,5.0568,71.8947,72.9609,74.0438,69.8984,76.5824,287.6642,445.1978,745.0644,114.1882,38.656
1/11/2012 12:00,1.1344,2.8853,3.3684,3.7865,3.859,75.2091,76.2125,77.2368,77.4588,79.878,287.8962,501.613,759.7643,125.919,35.295
1/11/2012 13:00,0.8865,2.1666,2.5116,2.8051,2.8593,76.4523,77.6505,78.8787,81.5148,82.7213,288.5073,504.3476,760.87,126.3504,36.575
1/11/2012 14:00,0.7031,1.6934,1.9579,2.216,2.2627,76.8297,78.5633,80.3317,84.3614,85.5053,290.1541,452.1046,745.8367,115.7203,39.65
1/11/2012 15:00,0.5895,1.4236,1.6457,1.8774,1.9217,72.8372,75.0437,77.2937,83.1192,84.4354,291.2792,341.9956,673.3139,98.336,43.625
1/11/2012 16:00,0.5482,1.3875,1.6191,1.8074,1.8619,63.6174,66.5076,69.461,76.6294,78.2751,290.5139,193.5285,510.0144,68.8894,56.842
1/11/2012 17:00,0.8726,1.7101,1.9066,2.021,2.0828,28.6725,39.5497,50.6507,61.1508,65.7293,287.3496,59.2582,204.6168,27.9848,79.572
1/11/2012 18:00,0.7863,2.0862,2.4541,2.5294,2.5707,25.7853,38.6374,51.7505,65.5261,70.0216,285.4209,3.0445,5.793,2.8305,80.589
1/11/2012 19:00,0.6526,2.5151,3.1616,3.4167,3.3741,44.1594,56.7332,69.5669,81.1267,84.8088,285.1528,0,0,0,76.384
1/11/2012 20:00,0.6536,3.1143,4.0651,4.643,4.464,66.1746,77.1287,88.3052,97.2153,100.1973,283.7237,0,0,0,55.738
1/11/2012 21:00,0.6199,3.3187,4.4208,5.1607,4.8869,70.8423,82.0808,93.5477,103.151,106.5743,282.2752,0,0,0,55.738
1/11/2012 22:00,0.6579,3.1491,4.1118,5.0158,4.7644,65.3042,79.3777,93.7402,104.5036,109.4198,280.9535,0,0,0,55.414
1/11/2012 23:00,0.4975,3.0981,4.2413,4.9068,4.5931,53.3299,67.7439,82.4486,96.0955,101.8229,280.4613,0,0,0,55.315
1/12/2012 0:00,0.6086,3.4147,4.5868,4.9274,4.539,43.3678,56.5424,69.9818,84.0397,90.15,280.7478,0,0,0,68.789
1/12/2012 1:00,0.6506,3.612,4.8447,5.0781,4.6183,37.1458,49.6514,62.4097,75.5686,81.5782,280.9322,0,0,0,68.789
1/12/2012 2:00,0.7038,3.933,5.2788,5.4879,4.9371,34.3174,44.917,55.7328,67.1798,71.9896,280.5602,0,0,0,68.789
1/12/2012 3:00,0.7298,4.1939,5.6567,6.0091,5.4064,32.9166,42.3761,52.0292,61.9233,65.5051,280.6537,0,0,0,68.789
1/12/2012 4:00,0.7864,4.5077,6.0792,6.6831,6.0714,34.3417,42.1434,50.1126,58.6747,61.2423,280.6853,0,0,0,68.789
1/12/2012 5:00,0.8394,4.7935,6.4592,7.4777,6.9014,36.9839,43.4807,50.1099,58.1162,60.1906,280.7178,0,0,0,68.789
1/12/2012 6:00,0.8111,4.7517,6.4343,7.7548,7.2671,38.6622,45.0894,51.6567,59.6974,62.1288,280.6982,0,0,0,72.308
1/12/2012 7:00,0.6987,4.351,5.9537,7.3837,6.982,41.1513,48.3449,55.6842,64.5148,67.9685,280.5462,1.3528,0,1.3528,86.342
1/12/2012 8:00,0.642,3.8734,5.2692,6.3419,5.9439,37.2341,46.2218,55.3887,65.5346,70.4112,281.2832,32.1611,40.2018,27.6614,68.789
1/12/2012 9:00,0.8712,3.8147,4.9024,5.742,5.2527,39.0962,46.3882,53.835,64.3401,69.8268,281.4108,105.4071,79.9126,89.6788,55.573
1/12/2012 10:00,0.776,3.1654,4.0196,5.1524,4.6461,49.0165,52.1174,55.2816,65.6942,71.0203,284.3494,194.4809,95.9747,160.4427,44.288
1/12/2012 11:00,0.9453,2.6713,3.178,4.241,3.776,52.1921,53.7295,55.2985,60.8024,66.4302,284.6037,249.0175,91.9813,208.9889,39.593
1/12/2012 12:00,1.0319,2.7347,3.2185,4.1059,3.8016,56.9722,57.9154,58.8743,59.6475,63.3335,285.3106,241.4239,50.6058,216.6039,37.143
1/12/2012 13:00,1.0824,2.9462,3.4839,4.2032,4.0125,50.8081,51.6661,52.5456,52.5828,55.3186,285.4655,217.7771,29.9488,202.8124,37.143
1/12/2012 14:00,1.3096,3.7788,4.5147,5.2137,5.2185,55.8762,56.7462,57.6334,56.9366,59.3235,286.6529,207.8213,40.9042,189.6833,42.453
1/12/2012 15:00,1.2932,3.7938,4.5443,5.151,5.3542,57.2154,58.2131,59.2336,58.493,61.3454,287.1966,184.4112,72.2696,159.7899,46.005
1/12/2012 16:00,0.8222,3.2749,4.1408,4.9927,5.2082,47.0501,50.456,53.9363,55.5811,59.8799,287.2267,121.0318,108.4889,98.8533,68.541
1/12/2012 17:00,0.5185,3.1147,4.234,5.1757,5.2251,29.1988,36.9503,44.8633,50.3283,56.5878,286.4376,41.4536,62.2692,33.1132,70.628
1/12/2012 18:00,0.561,3.4802,4.7586,5.5708,5.3809,19.5622,29.9694,40.5867,49.0883,55.983,285.7518,2.5003,0.206,2.4914,100.22
1/12/2012 19:00,0.5748,3.6271,4.9745,5.8021,5.473,21.613,32.1523,42.9048,53.0249,59.6306,285.4137,0,0,0,100.22
1/12/2012 20:00,0.4546,3.2251,4.5172,5.1963,4.829,18.0012,31.5288,45.3346,57.1077,63.7239,284.7585,0,0,0,100.22
1/12/2012 21:00,0.4246,2.9438,4.1061,4.5171,4.0843,13.2814,28.2917,43.6045,56.7375,62.5722,283.5104,0,0,0,100.22
1/12/2012 22:00,0.5114,2.7495,3.6654,3.825,3.3317,13.2655,28.9344,44.9209,58.7494,64.1588,281.3384,0,0,0,69.783
1/12/2012 23:00,0.5372,2.7093,3.5706,3.6181,3.1308,22.3414,37.4088,52.7908,64.4102,68.7359,280.807,0,0,0,68.789
1/13/2012 0:00,0.4574,2.8436,3.8921,3.8655,3.3818,29.8659,43.076,56.56,64.5831,66.9529,280.7931,0,0,0,76.197
1/13/2012 1:00,0.4198,2.9733,4.1635,4.2245,3.7759,34.2645,47.1904,60.3779,66.4335,68.0239,280.6772,0,0,0,76.197
1/13/2012 2:00,0.4801,2.9374,4.0088,4.1256,3.7128,28.4987,42.8421,57.4774,64.0139,65.2888,279.8661,0,0,0,76.197
1/13/2012 3:00,0.5192,2.84,3.7979,3.9813,3.5945,26.285,41.5205,57.0666,64.7349,66.2708,279.8252,0,0,0,76.197
1/13/2012 4:00,0.5267,2.6097,3.4305,3.5935,3.2392,22.8167,39.1825,55.8824,64.0157,66.0164,279.3904,0,0,0,76.197
1/13/2012 5:00,0.5237,2.6196,3.4455,3.5941,3.2413,25.9063,41.1318,56.6636,63.9988,66.461,279.3407,0,0,0,76.197
1/13/2012 6:00,0.474,2.6667,3.584,3.7623,3.415,26.6666,41.8584,57.36,64.6676,66.9326,279.1774,0,0,0,84.234
1/13/2012 7:00,0.4743,2.6137,3.5015,3.5911,3.2484,22.311,38.1253,54.2628,62.7653,64.9167,278.816,1.6528,0.6269,1.6216,124.575
1/13/2012 8:00,0.3963,2.5101,3.4456,3.4465,3.0742,22.1684,37.0834,52.3079,60.782,63.1771,279.2691,52.1791,191.2666,24.5836,107.762
1/13/2012 9:00,0.5911,2.5926,3.3346,3.426,3.0263,31.5407,43.011,54.7139,63.3356,66.1238,280.9616,181.4893,494.0797,65.724,52.99
1/13/2012 10:00,0.585,1.7099,2.0473,2.6195,2.2218,47.9722,50.4056,52.8924,63.1281,68.6378,285.2655,329.5838,655.0563,97.6826,48.705
1/13/2012 11:00,0.5407,1.2805,1.4751,1.8292,1.5038,57.7377,58.2166,58.7009,60.5129,65.6486,286.7954,445.1095,733.5072,116.2067,45.184
1/13/2012 12:00,0.3206,0.6845,0.7746,0.8546,0.7421,69.0646,68.3808,67.6807,72.5013,74.6329,288.3679,507.4535,763.8657,126.2935,41.815
1/13/2012 13:00,0.2075,0.4694,0.536,0.5586,0.5945,227.3221,226.7671,226.1964,224.6866,224.0738,289.0966,490.1566,694.7493,140.6814,41.815
1/13/2012 14:00,0.5589,1.3083,1.5059,1.6628,1.7023,245.6157,245.7228,245.8282,243.9706,243.5098,290.5868,429.5477,650.6769,134.1237,43.703
1/13/2012 15:00,0.7182,1.7501,2.0276,2.2615,2.3051,251.2269,251.2821,251.3424,249.2898,248.9108,291.1684,338.0487,641.662,103.1912,48.705
1/13/2012 16:00,0.7686,1.9967,2.34,2.6228,2.681,253.8091,253.57,253.3255,251.3673,250.9575,290.9724,195.2693,500.1486,70.8832,76.197
1/13/2012 17:00,0.803,2.1002,2.4631,2.7583,2.8321,264.8138,263.357,261.8732,258.473,258.0946,289.7695,61.1199,202.5629,29.4178,111.013
1/13/2012 18:00,0.8671,2.3531,2.78,2.9798,3.0268,280.057,276.6524,273.1801,269.6539,268.7084,288.4068,3.5435,6.1738,3.2762,111.013
1/13/2012 19:00,0.8225,2.4758,2.9773,3.1723,3.1792,296.2232,289.2342,282.0971,279.5164,278.4592,287.1443,0,0,0,111.013
1/13/2012 20:00,0.9431,2.5133,2.9589,3.2533,3.2075,310.4588,299.6419,288.6092,287.2788,286.3922,286.5081,0,0,0,111.013
1/13/2012 21:00,0.7193,2.1428,2.5741,3.0092,2.9263,323.6234,311.3089,298.7457,298.4445,297.5896,284.2783,0,0,0,109.132
1/13/2012 22:00,0.424,1.5375,1.9132,2.4532,2.4568,278.9202,282.7545,286.6671,291.4153,289.0348,282.6059,0,0,0,106.849
1/13/2012 23:00,0.6909,1.0657,1.1371,1.4469,1.5057,274.8569,275.5344,276.2193,296.4945,292.4694,281.909,0,0,0,92.767
1/14/2012 0:00,0.9481,0.9022,0.8842,0.9428,1.0214,278.1346,273.6168,269.0036,276.4039,275.7525,281.1939,0,0,0,96.049
1/14/2012 1:00,1.6852,0.5745,0.4698,0.6185,0.7098,296.3707,193.9096,89.3588,267.2615,261.4899,280.6387,0,0,0,93.498
1/14/2012 2:00,1.5912,0.5867,0.4861,0.4676,0.6507,309.7936,203.4063,94.8514,247.0301,237.1259,280.2011,0,0,0,93.498
1/14/2012 3:00,1.2122,0.5096,0.4302,0.6836,0.9848,308.6633,201.9151,92.9888,225.7125,220.4651,279.6934,0,0,0,93.498
1/14/2012 4:00,0.1388,0.4938,0.6102,0.8953,1.2182,337.2143,311.8211,285.9051,242.109,231.8573,279.3247,0,0,0,93.498
1/14/2012 5:00,0.2237,0.5151,0.5907,0.9328,1.2832,356.638,141.9097,290.1446,253.6792,241.9538,278.8293,0,0,0,93.498
1/14/2012 6:00,0.3072,0.5579,0.6133,0.8837,1.1576,33.8116,66.9866,100.8358,274.4105,258.7915,278.6541,0,0,0,93.498
1/14/2012 7:00,0.4329,0.6117,0.6448,0.8786,1.0932,43.0125,74.8302,107.2951,291.1433,276.9172,278.2585,1.3246,0,1.3246,100.86
1/14/2012 8:00,0.4145,0.6006,0.6343,0.9852,1.2793,46.9507,77.3903,108.4568,296.8555,288.5196,278.995,33.9994,48.362,28.4679,59.348
1/14/2012 9:00,0.3781,0.5896,0.6316,0.9503,1.2982,55.1805,85.408,116.2525,306.9617,300.0852,280.9209,113.9592,101.9845,93.1112,42.776
1/14/2012 10:00,0.2914,0.312,0.3112,0.5777,0.9404,88.2396,106.8897,125.9218,120.998,308.1932,284.5934,199.5605,105.2021,163.1223,40.621
1/14/2012 11:00,0.1599,0.263,0.2849,0.4444,0.9186,180.5247,188.163,195.9559,267.1559,283.3665,285.842,294.5875,177.4498,212.1847,38.205
1/14/2012 12:00,0.343,0.8459,0.9831,1.175,1.4152,246.8994,251.8844,256.976,261.622,270.4918,287.035,383.9705,314.5722,225.3696,34.254
1/14/2012 13:00,0.6084,1.5105,1.7546,2.0406,2.1469,256.3613,258.7436,261.1772,262.9923,264.5891,287.9725,424.4288,448.2325,199.0243,34.254
1/14/2012 14:00,0.9819,2.4908,2.9075,3.281,3.3902,262.1649,263.6002,265.0681,266.2496,266.9728,290.0356,410.3721,564.9274,153.1773,38.317
1/14/2012 15:00,1.1306,2.9364,3.4418,3.8343,3.9352,268.7186,269.7258,270.7545,271.6606,272.2446,290.7014,329.0918,594.3131,110.9187,41.136
1/14/2012 16:00,1.0371,2.9653,3.5347,3.9662,4.0792,271.5919,272.9797,274.3947,275.3602,276.0319,290.586,197.3878,500.6769,73.1184,46.828
1/14/2012 17:00,0.4747,2.6749,3.5961,4.1634,4.3142,259.0452,263.9714,269.0004,271.6142,273.3937,287.6496,65.8066,219.5546,30.2403,93.498
1/14/2012 18:00,0.6652,3.3227,4.3734,5.0321,5.1608,258.1815,263.5834,269.0937,273.2473,276.5499,286.2997,3.9082,7.7938,3.5482,101.213
1/14/2012 19:00,0.6177,3.4907,4.6959,5.4892,5.6081,267.8768,271.8526,275.9122,280.6857,284.7152,285.0021,0,0,0,105.214
1/14/2012 20:00,0.6538,3.3285,4.3953,5.2731,5.4056,275.1917,278.3094,281.4895,286.7511,291.132,283.2878,0,0,0,102.001
1/14/2012 21:00,0.6899,2.9283,3.7441,4.5373,4.6702,285.6113,286.0445,286.4889,291.9906,296.4183,281.4655,0,0,0,102.001
1/14/2012 22:00,0.7783,2.7241,3.3659,4.1494,4.3084,300.0738,298.8041,297.5022,301.0359,303.9244,280.2324,0,0,0,101.213
1/14/2012 23:00,0.72,2.0951,2.5044,3.2504,3.428,306.0029,304.8708,303.7149,307.4565,309.0378,279.3901,0,0,0,93.65
1/15/2012 0:00,0.6308,1.9712,2.3875,3.0888,3.2725,313.1388,313.2652,313.3949,315.6843,315.6676,279.0138,0,0,0,92.719
1/15/2012 1:00,0.5161,1.5879,1.9171,2.58,2.7557,317.9937,320.8599,323.7796,324.5752,322.5975,279.1686,0,0,0,92.719
1/15/2012 2:00,0.414,1.145,1.3558,1.9772,2.1656,311.0311,319.393,327.9214,327.6597,323.1477,278.5729,0,0,0,92.719
1/15/2012 3:00,0.3038,0.5486,0.6025,1.1106,1.2934,54.0984,193.3447,335.4309,331.1674,321.0359,278.3823,0,0,0,92.719
1/15/2012 4:00,0.8405,0.5091,0.46,0.3896,0.5787,65.8028,73.2196,80.7824,159.4123,326.8868,278.577,0,0,0,92.719
1/15/2012 5:00,0.6088,0.8734,0.9223,0.5952,0.228,68.604,92.8912,117.6701,112.5915,154.3716,278.5731,0,0,0,92.719
1/15/2012 6:00,0.1871,0.9168,1.2021,0.997,1.1064,76.8291,112.7529,149.4125,166.8341,191.6126,278.7505,0,0,0,92.719
1/15/2012 7:00,0.0959,1.0361,1.5669,1.7469,2.0263,87.7755,130.7795,174.6629,190.52,202.4676,279.2554,0.9426,0,0.9426,92.719
1/15/2012 8:00,0.0555,1.0394,1.7348,2.2103,2.6205,95.1052,141.5052,188.8542,201.5203,210.2264,279.8402,19.2378,0.2653,19.2034,87.549
1/15/2012 9:00,0.0095,0.7708,1.6626,2.3924,2.9194,96.6044,151.1069,206.7242,214.8818,221.3292,280.5446,70.8978,6.7798,68.9695,51.552
1/15/2012 10:00,0.0161,0.5446,1.0069,2.0375,2.748,202.8096,216.0637,229.5922,231.267,237.0207,282.0851,113.3736,10.0983,109.9966,49.333
1/15/2012 11:00,0.0199,0.2717,0.4291,1.2457,2.0703,132.5493,202.0442,272.956,250.8184,252.9328,282.5914,117.4911,3.8649,115.8699,45.801
1/15/2012 12:00,0.0194,0.1298,0.1823,0.9006,1.7864,76.1226,157.942,241.4303,246.797,253.3082,282.8989,94.7197,0.2811,94.5815,44.728
1/15/2012 13:00,0.1784,0.6134,0.7548,1.2876,1.9728,176.2874,190.0792,204.1509,227.3753,240.2307,282.7832,89.5545,0,89.5545,44.728
1/15/2012 14:00,0.2913,0.7134,0.8294,1.1134,1.6572,122.3692,138.6299,155.2206,201.1641,225.4644,283.2034,118.501,2.2181,117.558,49.333
